state,crop,year,yield,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
jharkhand,chickpea,1983,753.035,13.554630000000001,7.530350000000001,13.554630000000001,68.0,22.0,30.0,6.1
jharkhand,chickpea,1984,457.47499999999997,8.23455,4.57475,8.23455,68.0,22.0,30.0,6.1
jharkhand,chickpea,1985,646.1183333333333,11.63013,6.4611833333333335,11.63013,68.0,22.0,30.0,6.1
jharkhand,chickpea,1986,610.9783333333334,10.99761,6.109783333333334,10.99761,68.0,22.0,30.0,6.1
jharkhand,chickpea,1987,667.555,12.01599,6.67555,12.01599,68.0,22.0,30.0,6.1
jharkhand,chickpea,1988,508.4066666666667,9.15132,5.084066666666667,9.15132,68.0,22.0,30.0,6.1
jharkhand,chickpea,1989,636.2383333333333,11.45229,6.362383333333334,11.45229,68.0,22.0,30.0,6.1
jharkhand,chickpea,1990,588.025,10.584449999999999,5.88025,10.584449999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,1991,756.6,13.6188,7.566,13.6188,68.0,22.0,30.0,6.1
jharkhand,chickpea,1992,578.9483333333333,10.42107,5.789483333333333,10.42107,68.0,22.0,30.0,6.1
jharkhand,chickpea,1993,814.9,14.668199999999999,8.149,14.668199999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,1994,844.4583333333334,15.200249999999999,8.444583333333334,15.200249999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,2000,871.8233333333334,15.69282,8.718233333333332,15.69282,68.0,22.0,30.0,6.1
jharkhand,chickpea,2001,888.7533333333332,15.997559999999998,8.887533333333332,15.997559999999998,68.0,22.0,30.0,6.1
jharkhand,chickpea,2002,861.604,15.508872,8.61604,15.508872,68.0,22.0,30.0,6.1
jharkhand,chickpea,2003,890.018,16.020324,8.90018,16.020324,68.0,22.0,30.0,6.1
jharkhand,chickpea,2004,809.3849999999999,14.56893,8.09385,14.56893,68.0,22.0,30.0,6.1
jharkhand,chickpea,2005,680.1933333333333,12.24348,6.801933333333333,12.24348,68.0,22.0,30.0,6.1
jharkhand,chickpea,2006,736.6066666666666,13.258920000000002,7.366066666666666,13.258920000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2007,925.0380000000001,16.650684000000002,9.25038,16.650684000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2008,776.95,13.9851,7.769499999999999,13.9851,68.0,22.0,30.0,6.1
jharkhand,chickpea,2009,797.3383333333333,14.352089999999999,7.9733833333333335,14.352089999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,2010,627.7083333333334,11.29875,6.277083333333333,11.29875,68.0,22.0,30.0,6.1
jharkhand,chickpea,2011,884.7283333333334,15.925110000000002,8.847283333333333,15.925110000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2012,1035.6433333333332,18.64158,10.356433333333333,18.64158,68.0,22.0,30.0,6.1
jharkhand,chickpea,2013,1051.0259999999998,18.918467999999997,10.510259999999999,18.918467999999997,68.0,22.0,30.0,6.1
jharkhand,chickpea,2014,946.0683333333333,17.029230000000002,9.460683333333334,17.029230000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2015,880.605,15.85089,8.80605,15.85089,68.0,22.0,30.0,6.1
jharkhand,chickpea,2016,1087.8216666666667,19.58079,10.878216666666667,19.58079,68.0,22.0,30.0,6.1
jharkhand,chickpea,2017,1245.7633333333333,22.42374,12.457633333333334,22.42374,68.0,22.0,30.0,6.1
jharkhand,cotton,1989,500.0,13.5,6.0,13.5,68.0,22.0,30.0,6.1
jharkhand,cotton,1990,500.0,13.5,6.0,13.5,68.0,22.0,30.0,6.1
jharkhand,cotton,1994,333.33,8.999909999999998,3.99996,8.999909999999998,68.0,22.0,30.0,6.1
jharkhand,maize,1981,693.5766666666667,18.72657,8.32292,11.790803333333335,68.0,22.0,30.0,6.1
jharkhand,maize,1982,872.8166666666666,23.56605,10.473799999999999,14.837883333333332,68.0,22.0,30.0,6.1
jharkhand,maize,1983,891.1633333333334,24.06141,10.693959999999999,15.149776666666668,68.0,22.0,30.0,6.1
jharkhand,maize,1984,547.2433333333333,14.77557,6.56692,9.303136666666667,68.0,22.0,30.0,6.1
jharkhand,maize,1985,987.8066666666667,26.670779999999997,11.853679999999999,16.792713333333335,68.0,22.0,30.0,6.1
jharkhand,maize,1986,865.3583333333332,23.364675000000002,10.384300000000001,14.711091666666666,68.0,22.0,30.0,6.1
jharkhand,maize,1987,661.3133333333334,17.85546,7.935759999999999,11.242326666666665,68.0,22.0,30.0,6.1
jharkhand,maize,1988,797.0766666666667,21.521069999999998,9.564919999999999,13.550303333333332,68.0,22.0,30.0,6.1
jharkhand,maize,1989,1414.9399999999998,38.20338,16.97928,24.05398,68.0,22.0,30.0,6.1
jharkhand,maize,1990,908.2316666666667,24.522255,10.89878,15.439938333333332,68.0,22.0,30.0,6.1
jharkhand,maize,1991,1068.86,28.859219999999997,12.82632,18.170620000000003,68.0,22.0,30.0,6.1
jharkhand,maize,1992,1335.0766666666666,36.04707,16.02092,22.696303333333333,68.0,22.0,30.0,6.1
jharkhand,maize,1993,1660.5316666666668,44.834354999999995,19.926379999999998,28.229038333333335,68.0,22.0,30.0,6.1
jharkhand,maize,1994,1128.7666666666667,30.476699999999997,13.545200000000001,19.189033333333334,68.0,22.0,30.0,6.1
jharkhand,maize,1997,1046.905,28.266435,12.56286,17.797385000000002,68.0,22.0,30.0,6.1
jharkhand,maize,1998,1302.0766666666666,35.15607,15.624920000000001,22.135303333333336,68.0,22.0,30.0,6.1
jharkhand,maize,1999,1325.41,35.78607,15.904919999999999,22.53197,68.0,22.0,30.0,6.1
jharkhand,maize,2000,1597.6033333333332,43.13529,19.17124,27.159256666666664,68.0,22.0,30.0,6.1
jharkhand,maize,2001,1414.2633333333333,38.18511,16.97116,24.04247666666667,68.0,22.0,30.0,6.1
jharkhand,maize,2002,1091.2166666666667,29.462850000000003,13.094600000000002,18.550683333333335,68.0,22.0,30.0,6.1
jharkhand,maize,2003,1402.2666666666667,37.861200000000004,16.8272,23.838533333333334,68.0,22.0,30.0,6.1
jharkhand,maize,2004,1398.7616666666665,37.766565,16.78514,23.778948333333332,68.0,22.0,30.0,6.1
jharkhand,maize,2005,1027.7116666666668,27.748215000000002,12.33254,17.471098333333334,68.0,22.0,30.0,6.1
jharkhand,maize,2006,1412.375,38.134125000000004,16.9485,24.010375,68.0,22.0,30.0,6.1
jharkhand,maize,2007,1288.21,34.78167,15.45852,21.89957,68.0,22.0,30.0,6.1
jharkhand,maize,2008,1015.5949999999999,27.421065,12.18714,17.265114999999998,68.0,22.0,30.0,6.1
jharkhand,maize,2009,809.9233333333333,21.86793,9.71908,13.768696666666665,68.0,22.0,30.0,6.1
jharkhand,maize,2010,884.3233333333334,23.87673,10.611880000000001,15.033496666666666,68.0,22.0,30.0,6.1
jharkhand,maize,2011,1353.8766666666668,36.55467,16.24652,23.01590333333333,68.0,22.0,30.0,6.1
jharkhand,maize,2012,1338.1016666666667,36.128745,16.05722,22.74772833333333,68.0,22.0,30.0,6.1
jharkhand,maize,2013,1646.868333333333,44.465444999999995,19.762420000000002,27.996761666666668,68.0,22.0,30.0,6.1
jharkhand,maize,2014,1955.3616666666667,52.794765000000005,23.464340000000004,33.241148333333335,68.0,22.0,30.0,6.1
jharkhand,maize,2015,1071.0316666666665,28.917855000000003,12.852379999999998,18.207538333333336,68.0,22.0,30.0,6.1
jharkhand,maize,2016,2035.3616666666667,54.954765,24.42434,34.601148333333335,68.0,22.0,30.0,6.1
jharkhand,maize,2017,2045.2966666666669,55.22301000000001,24.54356,34.77004333333334,68.0,22.0,30.0,6.1
jharkhand,rice,1981,619.475,15.486875,7.433699999999999,13.62845,68.0,22.0,30.0,6.1
jharkhand,rice,1982,498.0933333333333,12.452333333333334,5.977119999999999,10.958053333333334,68.0,22.0,30.0,6.1
jharkhand,rice,1983,979.4966666666666,24.487416666666665,11.75396,21.548926666666663,68.0,22.0,30.0,6.1
jharkhand,rice,1984,927.605,23.190125,11.13126,20.40731,68.0,22.0,30.0,6.1
jharkhand,rice,1985,946.7966666666667,23.669916666666666,11.361559999999999,20.829526666666666,68.0,22.0,30.0,6.1
jharkhand,rice,1986,885.9133333333333,22.147833333333335,10.63096,19.490093333333334,68.0,22.0,30.0,6.1
jharkhand,rice,1987,839.6316666666667,20.990791666666667,10.07558,18.471896666666666,68.0,22.0,30.0,6.1
jharkhand,rice,1988,906.5583333333334,22.66395833333333,10.8787,19.944283333333335,68.0,22.0,30.0,6.1
jharkhand,rice,1989,954.1550000000001,23.853875,11.449860000000001,20.99141,68.0,22.0,30.0,6.1
jharkhand,rice,1990,1031.8766666666668,25.796916666666664,12.38252,22.701286666666665,68.0,22.0,30.0,6.1
jharkhand,rice,1991,696.745,17.418625000000002,8.360940000000001,15.32839,68.0,22.0,30.0,6.1
jharkhand,rice,1992,651.8233333333334,16.295583333333333,7.82188,14.340113333333335,68.0,22.0,30.0,6.1
jharkhand,rice,1993,953.2083333333334,23.83020833333333,11.4385,20.970583333333334,68.0,22.0,30.0,6.1
jharkhand,rice,1994,1139.8483333333334,28.496208333333332,13.67818,25.076663333333332,68.0,22.0,30.0,6.1
jharkhand,rice,1997,1138.045,28.451125,13.65654,25.036990000000003,68.0,22.0,30.0,6.1
jharkhand,rice,1999,881.0016666666667,22.025041666666667,10.57202,19.382036666666668,68.0,22.0,30.0,6.1
jharkhand,rice,2000,1551.4283333333333,38.78570833333333,18.617140000000003,34.13142333333334,68.0,22.0,30.0,6.1
jharkhand,rice,2001,1788.965,44.724124999999994,21.467579999999998,39.35723,68.0,22.0,30.0,6.1
jharkhand,rice,2002,1378.9766666666667,34.47441666666666,16.54772,30.337486666666667,68.0,22.0,30.0,6.1
jharkhand,rice,2003,1458.6833333333334,36.467083333333335,17.5042,32.091033333333336,68.0,22.0,30.0,6.1
jharkhand,rice,2004,1308.7566666666667,32.71891666666667,15.70508,28.792646666666666,68.0,22.0,30.0,6.1
jharkhand,rice,2005,782.7116666666667,19.56779166666667,9.392539999999999,17.219656666666666,68.0,22.0,30.0,6.1
jharkhand,rice,2006,1878.325,46.958124999999995,22.5399,41.32315,68.0,22.0,30.0,6.1
jharkhand,rice,2007,1852.43,46.310750000000006,22.229159999999997,40.75346,68.0,22.0,30.0,6.1
jharkhand,rice,2008,2209.2599999999998,55.231500000000004,26.511120000000002,48.60372,68.0,22.0,30.0,6.1
jharkhand,rice,2009,841.7199999999999,21.043,10.10064,18.51784,68.0,22.0,30.0,6.1
jharkhand,rice,2010,898.0533333333333,22.451333333333334,10.77664,19.757173333333334,68.0,22.0,30.0,6.1
jharkhand,rice,2011,2205.1433333333334,55.12858333333333,26.46172,48.51315333333334,68.0,22.0,30.0,6.1
jharkhand,rice,2012,1948.07,48.701750000000004,23.37684,42.85754,68.0,22.0,30.0,6.1
jharkhand,rice,2013,2107.56,52.689,25.290720000000004,46.36632,68.0,22.0,30.0,6.1
jharkhand,rice,2014,2072.9933333333333,51.82483333333334,24.875919999999997,45.60585333333333,68.0,22.0,30.0,6.1
jharkhand,rice,2015,977.9250000000001,24.448125,11.735100000000001,21.514349999999997,68.0,22.0,30.0,6.1
jharkhand,rice,2016,1962.795,49.069874999999996,23.553539999999998,43.18149,68.0,22.0,30.0,6.1
jharkhand,rice,2017,2006.0283333333334,50.150708333333334,24.07234,44.132623333333335,68.0,22.0,30.0,6.1
karnataka,chickpea,1981,446.13388888888886,8.03041,4.461338888888889,8.03041,72.0,42.0,25.0,6.9
karnataka,chickpea,1982,471.49666666666667,8.486939999999999,4.714966666666666,8.486939999999999,72.0,42.0,25.0,6.9
karnataka,chickpea,1983,432.1611111111111,7.778899999999999,4.321611111111111,7.778899999999999,72.0,42.0,25.0,6.9
karnataka,chickpea,1984,479.92999999999995,8.638739999999999,4.7993,8.638739999999999,72.0,42.0,25.0,6.9
karnataka,chickpea,1985,357.31624999999997,6.4316925,3.5731625,6.4316925,72.0,42.0,25.0,6.9
karnataka,chickpea,1986,428.12466666666666,7.706244,4.281246666666666,7.706244,72.0,42.0,25.0,6.9
karnataka,chickpea,1987,401.0175,7.2183150000000005,4.010175,7.2183150000000005,72.0,42.0,25.0,6.9
karnataka,chickpea,1988,353.9166666666667,6.370500000000001,3.5391666666666666,6.370500000000001,72.0,42.0,25.0,6.9
karnataka,chickpea,1989,355.96714285714285,6.407408571428571,3.5596714285714284,6.407408571428571,72.0,42.0,25.0,6.9
karnataka,chickpea,1990,263.5535294117647,4.743963529411765,2.635535294117647,4.743963529411765,72.0,42.0,25.0,6.9
karnataka,chickpea,1991,440.82388888888886,7.934830000000001,4.408238888888889,7.934830000000001,72.0,42.0,25.0,6.9
karnataka,chickpea,1992,375.8982352941177,6.766168235294118,3.7589823529411763,6.766168235294118,72.0,42.0,25.0,6.9
karnataka,chickpea,1993,432.68882352941176,7.788398823529413,4.326888235294118,7.788398823529413,72.0,42.0,25.0,6.9
karnataka,chickpea,1994,515.8382352941177,9.285088235294117,5.158382352941176,9.285088235294117,72.0,42.0,25.0,6.9
karnataka,chickpea,1995,450.33411764705886,8.106014117647058,4.503341176470589,8.106014117647058,72.0,42.0,25.0,6.9
karnataka,chickpea,1996,517.5641176470589,9.31615411764706,5.175641176470588,9.31615411764706,72.0,42.0,25.0,6.9
karnataka,chickpea,1997,348.7029411764706,6.27665294117647,3.4870294117647056,6.27665294117647,72.0,42.0,25.0,6.9
karnataka,chickpea,1998,604.6899999999999,10.88442,6.046900000000001,10.88442,72.0,42.0,25.0,6.9
karnataka,chickpea,1999,544.05375,9.7929675,5.4405375000000005,9.7929675,72.0,42.0,25.0,6.9
karnataka,chickpea,2000,671.98,12.095640000000001,6.7198,12.095640000000001,72.0,42.0,25.0,6.9
karnataka,chickpea,2001,606.499375,10.91698875,6.06499375,10.91698875,72.0,42.0,25.0,6.9
karnataka,chickpea,2002,526.5986666666666,9.478776,5.265986666666667,9.478776,72.0,42.0,25.0,6.9
karnataka,chickpea,2003,349.398125,6.28916625,3.49398125,6.28916625,72.0,42.0,25.0,6.9
karnataka,chickpea,2004,544.7023529411765,9.804642352941176,5.447023529411764,9.804642352941176,72.0,42.0,25.0,6.9
karnataka,chickpea,2005,593.281111111111,10.67906,5.932811111111111,10.67906,72.0,42.0,25.0,6.9
karnataka,chickpea,2006,513.009375,9.23416875,5.13009375,9.23416875,72.0,42.0,25.0,6.9
karnataka,chickpea,2007,570.4582352941176,10.268248235294116,5.704582352941177,10.268248235294116,72.0,42.0,25.0,6.9
karnataka,chickpea,2008,599.0625,10.783125,5.990625,10.783125,72.0,42.0,25.0,6.9
karnataka,chickpea,2009,555.03375,9.9906075,5.5503375,9.9906075,72.0,42.0,25.0,6.9
karnataka,chickpea,2010,681.4164705882353,12.265496470588236,6.814164705882353,12.265496470588236,72.0,42.0,25.0,6.9
karnataka,chickpea,2011,491.358,8.844444000000001,4.91358,8.844444000000001,72.0,42.0,25.0,6.9
karnataka,chickpea,2012,604.105,10.87389,6.04105,10.87389,72.0,42.0,25.0,6.9
karnataka,chickpea,2013,733.1276470588235,13.196297647058824,7.331276470588235,13.196297647058824,72.0,42.0,25.0,6.9
karnataka,chickpea,2014,714.1276470588235,12.854297647058823,7.1412764705882354,12.854297647058823,72.0,42.0,25.0,6.9
karnataka,chickpea,2015,468.64000000000004,8.43552,4.686400000000001,8.43552,72.0,42.0,25.0,6.9
karnataka,chickpea,2016,480.8275,8.654895,4.808275,8.654895,72.0,42.0,25.0,6.9
karnataka,chickpea,2017,782.68375,14.088307499999999,7.8268375,14.088307499999999,72.0,42.0,25.0,6.9
karnataka,cotton,1981,116.29692307692306,3.140016923076923,1.3955630769230771,3.140016923076923,72.0,42.0,25.0,6.9
karnataka,cotton,1982,152.62384615384616,4.120843846153846,1.8314861538461538,4.120843846153846,72.0,42.0,25.0,6.9
karnataka,cotton,1983,172.35461538461539,4.653574615384615,2.0682553846153846,4.653574615384615,72.0,42.0,25.0,6.9
karnataka,cotton,1984,152.02846153846156,4.104768461538462,1.8243415384615387,4.104768461538462,72.0,42.0,25.0,6.9
karnataka,cotton,1985,162.02153846153848,4.3745815384615385,1.9442584615384615,4.3745815384615385,72.0,42.0,25.0,6.9
karnataka,cotton,1986,208.78933333333333,5.637312,2.5054719999999997,5.637312,72.0,42.0,25.0,6.9
karnataka,cotton,1987,273.62714285714287,7.387932857142857,3.2835257142857146,7.387932857142857,72.0,42.0,25.0,6.9
karnataka,cotton,1988,293.3328571428571,7.919987142857143,3.5199942857142856,7.919987142857143,72.0,42.0,25.0,6.9
karnataka,cotton,1989,258.24,6.97248,3.0988800000000003,6.97248,72.0,42.0,25.0,6.9
karnataka,cotton,1990,190.418,5.141286,2.285016,5.141286,72.0,42.0,25.0,6.9
karnataka,cotton,1991,276.67875,7.470326249999999,3.320145,7.470326249999999,72.0,42.0,25.0,6.9
karnataka,cotton,1992,237.336875,6.408095625,2.8480425,6.408095625,72.0,42.0,25.0,6.9
karnataka,cotton,1993,249.19866666666667,6.728364,2.9903839999999997,6.728364,72.0,42.0,25.0,6.9
karnataka,cotton,1994,252.72266666666667,6.823512,3.032672,6.823512,72.0,42.0,25.0,6.9
karnataka,cotton,1995,276.50466666666665,7.465626,3.318056,7.465626,72.0,42.0,25.0,6.9
karnataka,cotton,1996,303.5366666666667,8.19549,3.64244,8.19549,72.0,42.0,25.0,6.9
karnataka,cotton,1997,251.39333333333335,6.78762,3.01672,6.78762,72.0,42.0,25.0,6.9
karnataka,cotton,1998,271.74,7.3369800000000005,3.2608800000000002,7.3369800000000005,72.0,42.0,25.0,6.9
karnataka,cotton,1999,235.14266666666666,6.348851999999999,2.8217119999999998,6.348851999999999,72.0,42.0,25.0,6.9
karnataka,cotton,2000,280.3071428571429,7.568292857142858,3.3636857142857144,7.568292857142858,72.0,42.0,25.0,6.9
karnataka,cotton,2001,219.56857142857143,5.928351428571429,2.6348228571428574,5.928351428571429,72.0,42.0,25.0,6.9
karnataka,cotton,2002,211.665,5.714955000000001,2.53998,5.714955000000001,72.0,42.0,25.0,6.9
karnataka,cotton,2003,220.80714285714288,5.961792857142858,2.649685714285714,5.961792857142858,72.0,42.0,25.0,6.9
karnataka,cotton,2004,244.62357142857144,6.60483642857143,2.9354828571428575,6.60483642857143,72.0,42.0,25.0,6.9
karnataka,cotton,2005,253.3942857142857,6.841645714285714,3.0407314285714286,6.841645714285714,72.0,42.0,25.0,6.9
karnataka,cotton,2006,256.4378571428571,6.9238221428571425,3.077254285714286,6.9238221428571425,72.0,42.0,25.0,6.9
karnataka,cotton,2007,319.7,8.6319,3.8364000000000003,8.6319,72.0,42.0,25.0,6.9
karnataka,cotton,2008,344.03285714285715,9.288887142857144,4.128394285714285,9.288887142857144,72.0,42.0,25.0,6.9
karnataka,cotton,2009,288.51714285714286,7.789962857142856,3.4622057142857146,7.789962857142856,72.0,42.0,25.0,6.9
karnataka,cotton,2010,384.5873333333333,10.383858,4.615048,10.383858,72.0,42.0,25.0,6.9
karnataka,cotton,2011,375.27666666666664,10.13247,4.50332,10.13247,72.0,42.0,25.0,6.9
karnataka,cotton,2012,386.68666666666667,10.44054,4.64024,10.44054,72.0,42.0,25.0,6.9
karnataka,cotton,2013,469.34066666666666,12.672198,5.6320879999999995,12.672198,72.0,42.0,25.0,6.9
karnataka,cotton,2014,436.6406666666666,11.789298,5.239688,11.789298,72.0,42.0,25.0,6.9
karnataka,cotton,2015,358.9053333333333,9.690444000000001,4.306864,9.690444000000001,72.0,42.0,25.0,6.9
karnataka,cotton,2016,493.80466666666666,13.332726000000001,5.925656,13.332726000000001,72.0,42.0,25.0,6.9
karnataka,cotton,2017,532.3966666666666,14.374709999999999,6.38876,14.374709999999999,72.0,42.0,25.0,6.9
karnataka,maize,1981,2914.0011764705887,78.67803176470589,34.96801411764706,49.53802,72.0,42.0,25.0,6.9
karnataka,maize,1982,3040.1577777777775,82.08426,36.48189333333333,51.68268222222222,72.0,42.0,25.0,6.9
karnataka,maize,1983,3031.334705882353,81.84603705882353,36.37601647058824,51.53269,72.0,42.0,25.0,6.9
karnataka,maize,1984,2708.0170588235296,73.1164605882353,32.49620470588235,46.03629,72.0,42.0,25.0,6.9
karnataka,maize,1985,2417.9894444444444,65.28571500000001,29.01587333333333,41.10582055555555,72.0,42.0,25.0,6.9
karnataka,maize,1986,2885.502,77.90855400000001,34.626024,49.053534,72.0,42.0,25.0,6.9
karnataka,maize,1987,2220.551875,59.954900625,26.6466225,37.749381875,72.0,42.0,25.0,6.9
karnataka,maize,1988,2478.105,66.90883500000001,29.73726,42.127784999999996,72.0,42.0,25.0,6.9
karnataka,maize,1989,2803.3455555555556,75.69033,33.640146666666666,47.65687444444445,72.0,42.0,25.0,6.9
karnataka,maize,1990,2295.702777777778,61.983975,27.548433333333335,39.02694722222222,72.0,42.0,25.0,6.9
karnataka,maize,1991,2979.6833333333334,80.45145,35.7562,50.65461666666667,72.0,42.0,25.0,6.9
karnataka,maize,1992,3033.0483333333336,81.89230500000001,36.39658,51.56182166666667,72.0,42.0,25.0,6.9
karnataka,maize,1993,2927.2205555555556,79.03495500000001,35.126646666666666,49.762749444444445,72.0,42.0,25.0,6.9
karnataka,maize,1994,2510.0255555555555,67.77069,30.120306666666668,42.670434444444446,72.0,42.0,25.0,6.9
karnataka,maize,1995,3024.7761111111113,81.668955,36.297313333333335,51.421193888888894,72.0,42.0,25.0,6.9
karnataka,maize,1996,2956.77,79.83278999999999,35.48124,50.26509,72.0,42.0,25.0,6.9
karnataka,maize,1997,2607.7327777777778,70.40878500000001,31.292793333333332,44.33145722222222,72.0,42.0,25.0,6.9
karnataka,maize,1998,3208.9266666666667,86.64102,38.50712,54.55175333333333,72.0,42.0,25.0,6.9
karnataka,maize,1999,2662.2522222222224,71.88081,31.947026666666666,45.25828777777778,72.0,42.0,25.0,6.9
karnataka,maize,2000,3172.4500000000003,85.65615,38.0694,53.931650000000005,72.0,42.0,25.0,6.9
karnataka,maize,2001,2725.6041176470585,73.5913111764706,32.70724941176471,46.335269999999994,72.0,42.0,25.0,6.9
karnataka,maize,2002,2261.0344444444445,61.04793,27.132413333333332,38.43758555555556,72.0,42.0,25.0,6.9
karnataka,maize,2003,2272.59,61.35993,27.27108,38.63403,72.0,42.0,25.0,6.9
