state,year,temperature_nasa,rainfall_nasa,humidity_nasa
maharashtra,199101,20.39,0.0,32.34
maharashtra,199102,24.59,0.0,21.6
maharashtra,199103,28.4,0.0,18.06
maharashtra,199104,31.5,0.01,23.92
maharashtra,199105,33.74,0.2,28.86
maharashtra,199106,28.53,14.88,68.03
maharashtra,199107,24.97,4.98,83.46
maharashtra,199108,24.43,1.42,82.72
maharashtra,199109,25.4,2.44,73.35
maharashtra,199110,25.52,0.05,51.01
maharashtra,199111,23.54,0.33,45.35
maharashtra,199112,20.65,0.01,31.25
maharashtra,199113,25.97,2.02,46.8
maharashtra,199201,21.11,0.0,22.66
maharashtra,199202,22.41,0.0,24.95
maharashtra,199203,27.93,0.0,17.65
maharashtra,199204,31.5,0.02,20.55
maharashtra,199205,33.37,0.04,27.56
maharashtra,199206,30.42,8.49,51.96
maharashtra,199207,26.66,2.0,73.04
maharashtra,199208,24.75,6.29,82.69
maharashtra,199209,24.15,2.61,78.94
maharashtra,199210,24.75,0.93,66.0
maharashtra,199211,23.01,0.41,53.28
maharashtra,199212,21.08,0.0,35.74
maharashtra,199213,25.93,1.73,46.31
maharashtra,199301,22.26,0.02,24.34
maharashtra,199302,23.08,0.11,17.02
maharashtra,199303,26.28,0.49,30.55
maharashtra,199304,31.07,0.06,21.15
maharashtra,199305,33.26,0.14,29.79
maharashtra,199306,29.46,4.02,58.77
maharashtra,199307,25.81,6.83,79.03
maharashtra,199308,24.69,7.01,83.3
maharashtra,199309,24.28,5.96,84.73
maharashtra,199310,23.5,6.03,80.75
maharashtra,199311,19.97,0.13,73.47
maharashtra,199312,17.61,1.29,61.19
maharashtra,199313,25.11,2.7,53.91
maharashtra,199401,20.47,0.39,56.82
maharashtra,199402,22.65,0.04,27.35
maharashtra,199403,29.2,0.0,15.63
maharashtra,199404,30.01,0.69,32.99
maharashtra,199405,32.86,1.48,33.29
maharashtra,199406,27.56,3.53,69.33
maharashtra,199407,25.07,5.36,79.75
maharashtra,199408,24.53,4.85,81.72
maharashtra,199409,23.66,4.14,80.34
maharashtra,199410,23.67,2.13,72.81
maharashtra,199411,21.52,1.4,66.66
maharashtra,199412,19.29,0.0,42.66
maharashtra,199413,25.05,2.01,55.09
maharashtra,199501,18.74,0.76,43.84
maharashtra,199502,23.72,0.14,29.79
maharashtra,199503,27.84,0.27,27.7
maharashtra,199504,30.93,0.09,20.89
maharashtra,199505,32.86,0.32,31.57
maharashtra,199506,30.84,3.29,52.06
maharashtra,199507,26.24,4.29,76.21
maharashtra,199508,25.89,2.3,76.5
maharashtra,199509,24.98,5.12,79.79
maharashtra,199510,24.68,1.8,70.63
maharashtra,199511,22.22,0.02,51.41
maharashtra,199512,22.29,0.0,40.29
maharashtra,199513,25.94,1.54,50.21
maharashtra,199601,22.83,0.05,34.95
maharashtra,199602,24.38,0.26,27.68
maharashtra,199603,29.08,0.01,21.17
maharashtra,199604,30.93,0.07,23.11
maharashtra,199605,32.59,0.07,30.08
maharashtra,199606,30.6,1.18,52.58
maharashtra,199607,25.86,7.63,77.73
maharashtra,199608,24.68,4.1,83.16
maharashtra,199609,24.43,5.69,83.75
maharashtra,199610,22.86,2.88,77.9
maharashtra,199611,20.74,0.09,61.27
maharashtra,199612,19.71,0.0,36.87
maharashtra,199613,25.72,1.85,50.93
maharashtra,199701,19.84,0.38,36.91
maharashtra,199702,22.37,0.0,19.79
maharashtra,199703,28.03,0.02,19.65
maharashtra,199704,29.35,0.13,27.43
maharashtra,199705,31.99,0.07,30.09
maharashtra,199706,28.62,2.55,60.43
maharashtra,199707,26.15,4.93,76.22
maharashtra,199708,25.42,4.74,78.48
maharashtra,199709,24.9,4.37,79.93
maharashtra,199710,24.71,0.85,69.52
maharashtra,199711,24.04,2.95,71.63
maharashtra,199712,20.84,1.63,73.52
maharashtra,199713,25.53,1.89,53.84
maharashtra,199801,21.03,0.02,54.23
maharashtra,199802,22.77,0.01,34.05
maharashtra,199803,27.43,0.08,23.92
maharashtra,199804,32.47,0.01,23.39
maharashtra,199805,34.02,0.87,30.57
maharashtra,199806,29.2,7.31,64.05
maharashtra,199807,26.13,4.81,80.08
maharashtra,199808,25.34,9.15,85.87
maharashtra,199809,24.75,5.41,87.26
maharashtra,199810,23.61,3.62,83.78
maharashtra,199811,20.53,1.47,76.27
maharashtra,199812,17.66,0.0,59.41
maharashtra,199813,25.42,2.74,58.73
maharashtra,199901,18.76,0.0,44.35
maharashtra,199902,25.12,0.37,35.42
maharashtra,199903,28.66,0.0,16.53
maharashtra,199904,32.12,0.0,17.76
maharashtra,199905,31.25,1.34,43.57
maharashtra,199906,27.52,6.15,68.16
maharashtra,199907,25.75,3.28,78.2
maharashtra,199908,25.24,2.65,78.22
maharashtra,199909,24.99,5.23,80.39
maharashtra,199910,23.22,2.54,75.45
maharashtra,199911,21.29,0.0,55.95
maharashtra,199912,19.81,0.0,38.73
maharashtra,199913,25.3,1.8,52.84
maharashtra,200001,21.47,0.0,25.56
maharashtra,200002,22.32,0.19,30.97
maharashtra,200003,26.14,0.0,18.28
maharashtra,200004,32.15,0.03,21.98
maharashtra,200005,30.86,4.78,47.14
maharashtra,200006,27.22,3.3,72.0
maharashtra,200007,25.58,3.89,77.37
maharashtra,200008,25.35,9.56,80.05
maharashtra,200009,24.99,2.27,78.84
maharashtra,200010,25.46,0.41,57.32
maharashtra,200011,23.87,0.03,35.17
maharashtra,200012,21.41,0.35,18.15
maharashtra,200013,25.57,2.08,46.93
maharashtra,200101,21.78,0.03,31.48
maharashtra,200102,24.33,0.0,17.72
maharashtra,200103,27.43,0.11,27.54
maharashtra,200104,31.73,0.05,21.99
maharashtra,200105,32.94,0.19,35.46
maharashtra,200106,27.22,4.0,68.85
maharashtra,200107,26.28,1.47,72.76
maharashtra,200108,24.56,7.04,83.87
maharashtra,200109,25.74,3.6,75.11
maharashtra,200110,23.27,4.22,76.19
maharashtra,200111,21.74,0.05,59.17
maharashtra,200112,21.05,0.0,35.64
maharashtra,200113,25.67,1.74,50.69
maharashtra,200201,20.24,0.02,32.47
maharashtra,200202,24.98,0.08,29.5
maharashtra,200203,28.19,0.07,21.12
maharashtra,200204,31.53,0.62,24.24
maharashtra,200205,33.61,0.07,36.55
maharashtra,200206,28.88,6.94,64.38
maharashtra,200207,26.46,1.67,73.91
maharashtra,200208,24.51,6.87,83.43
maharashtra,200209,24.62,3.22,79.6
maharashtra,200210,25.41,0.57,58.59
maharashtra,200211,24.02,0.03,36.9
maharashtra,200212,22.61,0.0,30.42
maharashtra,200213,26.25,1.68,47.7
maharashtra,200301,22.55,0.02,31.79
maharashtra,200302,24.71,0.59,36.0
maharashtra,200303,27.82,0.06,19.69
maharashtra,200304,31.97,0.29,26.65
maharashtra,200305,32.91,0.0,28.79
maharashtra,200306,28.78,6.58,63.37
maharashtra,200307,25.79,6.25,81.75
maharashtra,200308,24.99,3.69,83.23
maharashtra,200309,24.81,2.05,81.65
maharashtra,200310,24.43,0.48,66.84
maharashtra,200311,24.06,0.0,52.69
maharashtra,200312,21.56,0.12,40.16
maharashtra,200313,26.2,1.68,51.12
maharashtra,200401,21.53,0.26,40.07
maharashtra,200402,23.84,0.01,25.76
maharashtra,200403,29.32,0.01,14.76
maharashtra,200404,31.64,0.01,25.73
maharashtra,200405,31.8,1.18,43.95
maharashtra,200406,29.16,2.29,60.88
maharashtra,200407,26.41,5.23,74.48
maharashtra,200408,24.73,3.48,82.59
maharashtra,200409,25.12,8.19,82.05
maharashtra,200410,22.53,1.81,73.47
maharashtra,200411,22.02,0.29,62.46
maharashtra,200412,20.72,0.0,41.58
maharashtra,200413,25.73,1.9,52.4
maharashtra,200501,21.32,0.26,34.49
maharashtra,200502,24.1,0.01,30.67
maharashtra,200503,27.68,0.27,25.7
maharashtra,200504,30.56,0.13,22.12
maharashtra,200505,32.48,0.4,31.89
maharashtra,200506,29.77,4.22,59.06
maharashtra,200507,25.31,11.96,82.91
maharashtra,200508,24.73,4.44,85.11
maharashtra,200509,24.72,9.52,86.74
maharashtra,200510,22.77,2.89,77.01
maharashtra,200511,19.25,0.0,66.68
maharashtra,200512,18.61,0.0,55.66
maharashtra,200513,25.11,2.86,54.99
maharashtra,200601,20.62,0.0,37.44
maharashtra,200602,25.41,0.0,20.97
maharashtra,200603,26.61,1.04,35.66
maharashtra,200604,31.28,0.01,23.36
maharashtra,200605,32.68,3.14,37.2
maharashtra,200606,27.87,5.14,68.87
maharashtra,200607,25.3,6.51,81.12
maharashtra,200608,24.1,10.72,86.37
maharashtra,200609,24.84,9.38,85.38
maharashtra,200610,23.6,2.31,77.68
maharashtra,200611,20.96,1.72,77.87
maharashtra,200612,19.86,0.01,62.81
maharashtra,200613,25.25,3.35,58.13
maharashtra,200701,20.95,0.0,44.02
maharashtra,200702,24.02,0.01,34.37
maharashtra,200703,27.78,0.0,22.11
maharashtra,200704,31.74,0.51,23.27
maharashtra,200705,32.99,0.08,33.08
maharashtra,200706,28.04,6.17,71.41
maharashtra,200707,26.02,6.58,79.88
maharashtra,200708,24.94,7.36,84.31
maharashtra,200709,24.98,6.18,85.28
maharashtra,200710,21.92,0.12,70.13
maharashtra,200711,21.25,0.15,60.46
maharashtra,200712,21.26,0.0,49.95
maharashtra,200713,25.49,2.27,54.97
maharashtra,200801,20.85,0.04,31.19
maharashtra,200802,22.68,0.0,23.38
maharashtra,200803,28.22,0.82,28.68
maharashtra,200804,31.47,0.06,24.52
maharashtra,200805,32.1,0.0,34.8
maharashtra,200806,28.31,1.7,61.97
maharashtra,200807,26.83,2.46,70.68
maharashtra,200808,25.48,4.83,79.25
maharashtra,200809,24.46,9.94,84.79
maharashtra,200810,23.29,0.6,71.41
maharashtra,200811,22.26,0.16,61.48
maharashtra,200812,22.15,0.1,43.37
maharashtra,200813,25.68,1.72,51.37
maharashtra,200901,23.17,0.0,34.09
maharashtra,200902,25.43,0.0,22.6
maharashtra,200903,28.65,0.13,22.5
maharashtra,200904,31.83,0.11,17.6
maharashtra,200905,32.4,0.96,35.79
maharashtra,200906,30.33,1.52,54.99
maharashtra,200907,25.9,6.5,78.46
maharashtra,200908,25.91,5.13,78.34
maharashtra,200909,25.18,5.66,82.64
maharashtra,200910,23.55,1.63,68.42
maharashtra,200911,21.25,4.15,72.76
maharashtra,200912,20.06,0.08,62.07
maharashtra,200913,26.13,2.17,52.72
maharashtra,201001,20.18,0.19,45.43
maharashtra,201002,25.31,0.04,29.44
maharashtra,201003,29.36,0.31,24.35
maharashtra,201004,32.35,0.01,22.62
maharashtra,201005,33.72,0.28,32.31
maharashtra,201006,28.86,5.0,66.47
maharashtra,201007,25.59,9.18,83.43
maharashtra,201008,24.91,7.15,86.34
maharashtra,201009,24.6,3.26,85.04
maharashtra,201010,23.71,2.47,81.05
maharashtra,201011,22.8,3.02,83.35
maharashtra,201012,18.61,0.0,66.45
maharashtra,201013,25.82,2.59,59.04
maharashtra,201101,19.23,0.0,45.58
maharashtra,201102,23.55,0.13,32.94
maharashtra,201103,28.02,0.13,20.8
maharashtra,201104,31.46,0.32,25.21
maharashtra,201105,32.56,0.38,34.99
maharashtra,201106,28.23,3.25,66.25
maharashtra,201107,25.97,7.77,77.92
maharashtra,201108,25.15,6.87,83.11
maharashtra,201109,24.35,3.27,84.77
maharashtra,201110,23.3,2.0,75.68
maharashtra,201111,21.94,0.0,60.21
maharashtra,201112,21.45,0.0,37.99
maharashtra,201113,25.44,2.03,53.9
maharashtra,201201,20.6,0.04,34.06
maharashtra,201202,23.76,0.0,22.42
maharashtra,201203,26.99,0.0,15.28
maharashtra,201204,31.56,0.19,23.36
maharashtra,201205,32.37,0.39,33.17
maharashtra,201206,29.17,4.63,59.35
maharashtra,201207,25.62,5.34,80.08
maharashtra,201208,25.5,3.58,78.92
maharashtra,201209,24.82,3.77,82.54
maharashtra,201210,24.22,2.1,70.96
maharashtra,201211,22.68,0.03,57.58
maharashtra,201212,22.63,0.02,39.47
maharashtra,201213,25.82,1.68,49.85
maharashtra,201301,22.2,0.11,35.16
maharashtra,201302,25.06,0.28,35.56
maharashtra,201303,27.94,0.01,20.32
maharashtra,201304,31.3,0.04,25.54
maharashtra,201305,33.39,0.09,32.59
maharashtra,201306,26.84,6.36,74.68
maharashtra,201307,24.59,7.5,83.96
maharashtra,201308,24.47,2.46,83.83
maharashtra,201309,24.69,6.09,84.0
maharashtra,201310,23.56,2.79,81.45
maharashtra,201311,20.46,1.72,74.79
maharashtra,201312,18.86,1.09,62.75
maharashtra,201313,25.28,2.38,57.99
maharashtra,201401,20.24,0.23,57.19
maharashtra,201402,22.51,0.49,38.82
maharashtra,201403,25.81,1.78,47.07
maharashtra,201404,31.18,0.45,25.88
maharashtra,201405,33.09,0.45,31.2
maharashtra,201406,31.49,1.7,49.59
maharashtra,201407,26.78,6.11,73.68
maharashtra,201408,25.53,5.8,80.67
maharashtra,201409,24.51,2.96,82.11
maharashtra,201410,24.57,0.68,67.44
maharashtra,201411,22.8,1.23,58.17
maharashtra,201412,19.71,0.49,43.32
maharashtra,201413,25.69,1.88,54.73
maharashtra,201501,19.87,0.55,48.11
maharashtra,201502,23.95,0.43,29.16
maharashtra,201503,25.73,1.89,45.12
maharashtra,201504,29.73,1.07,36.47
maharashtra,201505,33.06,0.49,34.31
maharashtra,201506,28.37,7.41,66.33
maharashtra,201507,26.89,1.3,71.94
maharashtra,201508,26.01,4.36,76.42
maharashtra,201509,25.38,7.93,77.07
maharashtra,201510,25.95,0.86,63.98
maharashtra,201511,24.77,0.15,50.12
maharashtra,201512,22.84,0.0,28.06
maharashtra,201513,26.05,2.2,52.39
maharashtra,201601,21.61,0.0,27.11
maharashtra,201602,25.47,0.1,27.18
maharashtra,201603,28.64,0.64,27.83
maharashtra,201604,32.47,0.02,23.82
maharashtra,201605,33.25,0.46,36.34
maharashtra,201606,30.13,3.95,58.03
maharashtra,201607,25.41,9.19,82.62
maharashtra,201608,24.94,3.51,82.84
maharashtra,201609,24.52,6.73,83.73
maharashtra,201610,22.57,1.75,74.07
maharashtra,201611,19.78,0.0,57.44
maharashtra,201612,19.99,0.0,42.25
maharashtra,201613,25.72,2.2,52.03
maharashtra,201701,20.8,0.0,32.91
maharashtra,201702,24.9,0.0,24.67
maharashtra,201703,27.73,0.07,20.8
maharashtra,201704,31.47,0.0,19.57
maharashtra,201705,33.75,0.1,29.36
maharashtra,201706,28.42,5.84,69.68
maharashtra,201707,26.25,4.29,76.51
maharashtra,201708,25.7,6.55,78.12
maharashtra,201709,25.18,8.65,83.34
maharashtra,201710,23.85,2.38,73.0
maharashtra,201711,20.36,0.05,64.98
maharashtra,201712,20.17,0.01,49.34
maharashtra,201713,25.71,2.33,52.0
odisha,198101,18.82,1.17,63.96
odisha,198102,23.43,0.79,48.69
odisha,198103,26.63,4.64,55.07
odisha,198104,30.26,1.77,53.34
odisha,198105,31.67,3.88,58.6
odisha,198106,30.55,5.0,67.44
odisha,198107,27.21,9.84,85.0
odisha,198108,26.93,13.02,87.98
odisha,198109,26.15,8.36,89.7
odisha,198110,24.67,0.9,77.36
odisha,198111,21.11,0.07,74.61
odisha,198112,19.45,0.46,65.4
odisha,198113,25.58,4.19,69.07
odisha,198201,21.98,0.61,62.14
odisha,198202,24.14,0.73,53.08
odisha,198203,27.64,1.88,51.91
odisha,198204,32.65,0.83,40.41
odisha,198205,33.21,2.1,45.41
odisha,198206,29.04,7.85,76.71
odisha,198207,28.38,8.81,78.97
odisha,198208,26.65,15.42,88.75
odisha,198209,26.29,5.14,85.61
odisha,198210,25.31,0.78,78.39
odisha,198211,22.43,0.31,72.4
odisha,198212,20.89,0.0,55.04
odisha,198213,26.56,3.73,65.81
odisha,198301,21.28,0.0,49.45
odisha,198302,24.04,1.38,54.97
odisha,198303,29.26,0.31,38.19
odisha,198304,32.31,1.7,42.15
odisha,198305,33.96,0.75,47.22
odisha,198306,32.4,5.79,58.38
odisha,198307,27.76,6.99,84.25
odisha,198308,27.18,7.73,87.67
odisha,198309,26.68,9.39,88.67
odisha,198310,24.85,2.73,81.75
odisha,198311,20.67,0.06,69.69
odisha,198312,19.54,0.52,53.64
odisha,198313,26.67,3.11,63.05
odisha,198401,21.04,0.59,60.6
odisha,198402,23.36,0.44,49.06
odisha,198403,29.01,0.01,26.21
odisha,198404,33.73,0.37,34.45
odisha,198405,34.9,0.97,39.74
odisha,198406,29.46,11.06,73.24
odisha,198407,27.12,17.41,87.07
odisha,198408,26.27,16.81,90.67
odisha,198409,25.92,6.12,86.03
odisha,198410,24.77,2.27,80.25
odisha,198411,19.92,0.0,67.78
odisha,198412,19.16,0.0,53.64
odisha,198413,26.23,4.7,62.44
odisha,198501,21.09,1.26,62.72
odisha,198502,22.87,0.99,42.24
odisha,198503,29.91,0.03,29.21
odisha,198504,33.82,0.09,37.18
odisha,198505,33.87,1.61,46.97
odisha,198506,32.28,4.83,57.83
odisha,198507,26.98,9.51,84.65
odisha,198508,26.84,13.38,87.77
odisha,198509,26.24,8.81,89.08
odisha,198510,23.67,4.41,82.23
odisha,198511,20.48,0.08,74.29
odisha,198512,18.82,0.0,69.16
odisha,198513,26.42,3.78,63.78
odisha,198601,18.99,1.06,56.8
odisha,198602,23.94,0.87,58.51
odisha,198603,28.41,0.43,40.58
odisha,198604,32.98,1.82,39.91
odisha,198605,32.82,1.48,51.49
odisha,198606,30.18,8.27,67.95
odisha,198607,27.01,13.49,86.71
odisha,198608,26.81,7.92,88.41
odisha,198609,26.07,5.97,87.44
odisha,198610,24.6,4.01,76.83
odisha,198611,21.17,1.94,77.43
odisha,198612,19.43,0.64,75.04
odisha,198613,26.03,4.01,67.32
odisha,198701,19.03,0.26,57.91
odisha,198702,22.98,0.18,49.42
odisha,198703,28.09,0.4,39.25
odisha,198704,33.05,0.58,38.09
odisha,198705,33.32,1.62,45.66
odisha,198706,32.49,2.63,57.47
odisha,198707,28.18,8.64,79.63
odisha,198708,27.31,6.13,85.15
odisha,198709,27.12,4.18,86.37
odisha,198710,25.8,1.67,74.0
odisha,198711,23.39,2.41,67.33
odisha,198712,20.96,0.18,53.48
odisha,198713,26.82,2.42,61.23
odisha,198801,22.05,0.01,44.0
odisha,198802,25.06,1.15,42.82
odisha,198803,28.78,0.35,40.63
odisha,198804,32.49,1.44,44.21
odisha,198805,33.5,2.28,53.36
odisha,198806,30.6,7.31,67.59
odisha,198807,27.47,10.16,86.37
odisha,198808,26.93,9.16,89.32
odisha,198809,26.6,7.79,89.24
odisha,198810,24.42,1.5,78.28
odisha,198811,21.28,0.02,67.2
odisha,198812,20.75,0.0,57.36
odisha,198813,26.66,3.44,63.44
odisha,198901,19.44,0.0,40.34
odisha,198902,24.17,0.03,31.44
odisha,198903,28.94,0.19,37.83
odisha,198904,33.5,0.1,27.3
odisha,198905,32.88,2.99,52.47
odisha,198906,29.16,8.74,74.59
odisha,198907,27.28,8.33,85.67
odisha,198908,26.75,10.14,89.1
odisha,198909,26.39,5.68,89.42
odisha,198910,25.25,1.24,78.3
odisha,198911,21.28,0.01,67.13
odisha,198912,19.38,0.04,54.93
odisha,198913,26.2,3.14,60.91
odisha,199001,21.14,0.0,37.85
odisha,199002,24.55,1.38,49.66
odisha,199003,27.03,2.04,57.99
odisha,199004,31.41,2.58,47.05
odisha,199005,30.48,4.77,65.56
odisha,199006,29.0,6.77,76.26
odisha,199007,26.94,11.11,86.36
odisha,199008,27.09,11.6,88.52
odisha,199009,26.48,7.41,89.09
odisha,199010,24.99,4.15,83.81
odisha,199011,22.22,3.81,80.92
odisha,199012,18.91,0.0,73.21
odisha,199013,25.85,4.66,69.81
odisha,199101,18.77,0.02,68.13
odisha,199102,24.59,0.0,49.12
odisha,199103,30.23,0.21,43.85
odisha,199104,33.37,0.07,39.2
odisha,199105,36.44,0.11,37.12
odisha,199106,29.93,5.36,70.78
odisha,199107,27.74,14.49,83.12
odisha,199108,26.7,12.4,89.8
odisha,199109,26.48,6.55,88.82
odisha,199110,24.43,2.48,83.43
odisha,199111,20.26,1.76,76.57
odisha,199112,17.75,0.71,72.32
odisha,199113,26.39,3.71,66.98
odisha,199201,17.57,0.52,63.51
odisha,199202,22.35,0.64,52.41
odisha,199203,28.74,0.04,37.32
odisha,199204,33.66,0.55,31.6
odisha,199205,32.63,4.71,52.22
odisha,199206,30.43,5.39,68.83
odisha,199207,27.2,13.01,85.87
odisha,199208,26.34,11.64,89.81
odisha,199209,26.23,7.12,86.9
odisha,199210,24.62,2.49,80.95
odisha,199211,21.58,0.44,77.93
odisha,199212,18.82,0.01,56.33
odisha,199213,25.84,3.9,65.37
odisha,199301,20.39,0.01,46.16
odisha,199302,23.69,0.11,44.73
odisha,199303,28.5,0.36,38.83
odisha,199304,32.1,2.1,46.12
odisha,199305,34.31,2.53,44.2
odisha,199306,30.23,9.18,70.65
odisha,199307,27.47,11.8,86.77
odisha,199308,26.87,12.89,88.92
odisha,199309,26.11,8.64,89.71
odisha,199310,25.18,3.26,83.93
odisha,199311,21.46,0.28,75.24
odisha,199312,17.28,0.0,64.94
odisha,199313,26.14,4.29,65.12
odisha,199401,20.4,0.19,55.86
odisha,199402,23.01,0.5,54.44
odisha,199403,29.5,0.1,36.95
odisha,199404,32.71,0.89,42.1
odisha,199405,34.75,0.5,42.81
odisha,199406,29.73,9.11,73.07
odisha,199407,26.74,16.81,88.32
odisha,199408,26.59,15.43,90.79
odisha,199409,26.25,9.0,87.21
odisha,199410,24.67,4.46,84.63
odisha,199411,21.49,0.6,76.76
odisha,199412,17.43,0.0,67.27
odisha,199413,26.12,4.83,66.75
odisha,199501,17.69,1.1,65.02
odisha,199502,22.91,1.64,52.68
odisha,199503,27.82,0.99,49.89
odisha,199504,32.93,0.43,38.14
odisha,199505,30.0,8.81,65.69
odisha,199506,29.36,3.26,77.25
odisha,199507,27.13,8.43,86.36
odisha,199508,27.04,9.09,88.62
odisha,199509,26.63,8.1,88.34
odisha,199510,24.65,6.76,85.9
odisha,199511,20.89,4.06,80.39
odisha,199512,18.55,0.05,73.98
odisha,199513,25.47,4.42,71.17
odisha,199601,19.44,1.23,75.17
odisha,199602,22.06,0.56,63.75
odisha,199603,28.75,0.26,43.85
odisha,199604,32.48,0.45,40.74
odisha,199605,35.06,0.77,41.09
odisha,199606,29.88,6.18,67.94
odisha,199607,27.38,11.18,84.98
odisha,199608,26.5,10.06,89.61
odisha,199609,26.65,3.59,86.48
odisha,199610,24.41,2.48,81.3
odisha,199611,21.38,0.26,69.11
odisha,199612,18.55,0.0,49.05
odisha,199613,26.05,3.1,66.1
odisha,199701,19.47,1.33,52.33
odisha,199702,22.63,0.23,42.52
odisha,199703,28.91,0.73,37.65
odisha,199704,29.83,3.23,48.65
odisha,199705,33.43,1.29,45.44
odisha,199706,31.37,6.53,61.06
odisha,199707,27.28,9.47,86.18
odisha,199708,26.74,16.36,89.12
odisha,199709,26.2,7.06,89.58
odisha,199710,25.19,0.96,78.13
odisha,199711,23.15,1.1,81.81
odisha,199712,19.57,1.54,82.24
odisha,199713,26.16,4.18,66.38
odisha,199801,19.32,1.61,73.47
odisha,199802,22.54,0.68,59.54
odisha,199803,26.63,1.6,49.94
odisha,199804,32.63,0.92,45.23
odisha,199805,35.4,1.2,43.44
odisha,199806,31.95,7.46,62.82
odisha,199807,27.59,9.74,86.5
odisha,199808,27.11,7.77,89.39
odisha,199809,26.58,8.6,90.85
odisha,199810,25.78,5.57,87.84
odisha,199811,22.45,2.26,84.01
odisha,199812,17.03,0.0,72.3
odisha,199813,26.26,3.97,70.53
odisha,199901,17.56,0.01,61.89
odisha,199902,24.42,0.0,50.86
odisha,199903,29.29,0.0,28.94
odisha,199904,33.49,0.01,40.44
odisha,199905,33.19,4.06,52.08
odisha,199906,28.77,7.72,74.76
odisha,199907,27.21,8.35,85.68
odisha,199908,26.72,11.5,89.17
odisha,199909,26.34,7.48,89.78
odisha,199910,24.87,4.71,87.52
odisha,199911,20.37,0.13,76.22
odisha,199912,18.01,0.0,71.96
odisha,199913,25.85,3.69,67.55
odisha,200001,19.23,0.11,56.68
odisha,200002,22.59,1.28,63.86
odisha,200003,27.65,0.0,37.54
odisha,200004,33.33,0.74,40.73
odisha,200005,33.12,2.46,53.19
odisha,200006,28.7,7.52,78.14
odisha,200007,27.03,8.45,84.97
odisha,200008,27.09,6.0,87.62
odisha,200009,26.63,4.8,86.26
odisha,200010,25.31,1.28,76.27
odisha,200011,23.35,0.01,60.26
odisha,200012,19.98,0.0,41.66
odisha,200013,26.17,2.72,63.91
odisha,200101,20.28,0.01,38.58
odisha,200102,25.15,0.13,34.64
odisha,200103,28.91,2.02,50.76
odisha,200104,31.61,0.99,44.62
odisha,200105,34.15,3.01,49.31
odisha,200106,27.86,10.45,79.29
odisha,200107,26.63,21.64,90.63
odisha,200108,26.73,10.68,91.7
odisha,200109,26.55,5.7,88.26
odisha,200110,25.46,2.59,86.18
odisha,200111,22.15,0.96,82.0
odisha,200112,17.36,0.0,68.55
odisha,200113,26.07,4.89,67.24
odisha,200201,19.07,1.28,67.9
odisha,200202,23.15,0.13,54.62
odisha,200203,28.6,0.58,45.19
odisha,200204,33.42,0.38,38.94
odisha,200205,35.13,2.61,42.04
odisha,200206,30.39,5.23,70.06
odisha,200207,28.17,9.23,81.68
odisha,200208,26.79,9.86,89.06
odisha,200209,26.28,7.27,88.27
odisha,200210,24.52,1.54,80.43
odisha,200211,20.81,0.65,71.74
odisha,200212,19.58,0.01,59.13
odisha,200213,26.34,3.25,65.83
odisha,200301,19.47,0.01,50.61
odisha,200302,24.65,0.8,56.91
odisha,200303,27.82,0.99,47.21
odisha,200304,34.23,0.18,36.21
odisha,200305,34.07,2.01,44.38
odisha,200306,31.36,10.77,66.52
